mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0750272274017334,0.004814116403207583,0.00865030288696289,0.0015641316008889405,4,100,50,"{'max_depth': 4, 'min_samples_leaf': 100, 'min_samples_split': 50}",0.17787321428705222,0.1731920066004562,0.1612323297039026,0.170765850197137,0.007006874533744299,69
0.07334939638773601,0.0012455259845965574,0.007636626561482747,0.0009718423321783185,4,100,100,"{'max_depth': 4, 'min_samples_leaf': 100, 'min_samples_split': 100}",0.17787321428705222,0.1731920066004562,0.1612323297039026,0.170765850197137,0.007006874533744299,69
0.08190981547037761,0.006193252538267338,0.00999124844868978,0.00190217162261006,4,100,250,"{'max_depth': 4, 'min_samples_leaf': 100, 'min_samples_split': 250}",0.17787321428705222,0.1731920066004562,0.1612323297039026,0.170765850197137,0.007006874533744299,69
0.07895334561665852,0.0032974866286289775,0.007887999216715494,0.00046502724704983097,4,100,500,"{'max_depth': 4, 'min_samples_leaf': 100, 'min_samples_split': 500}",0.1778613948990849,0.17308603740525394,0.16110952808988602,0.17068565346474163,0.0070464006270192945,75
0.07875903447469075,0.008640764166589052,0.007832209269205729,0.0007190824853936823,4,250,50,"{'max_depth': 4, 'min_samples_leaf': 250, 'min_samples_split': 50}",0.1788976295506192,0.17295163250938442,0.16586253690733702,0.17257059965578023,0.005328370581543142,61
0.08740909894307454,0.006893048197309796,0.009914000829060873,0.0013725542775213605,4,250,100,"{'max_depth': 4, 'min_samples_leaf': 250, 'min_samples_split': 100}",0.1788976295506192,0.17295163250938442,0.16586253690733702,0.17257059965578023,0.005328370581543142,61
0.08291983604431152,0.0035141248515456725,0.02898399035135905,0.02826526761687467,4,250,250,"{'max_depth': 4, 'min_samples_leaf': 250, 'min_samples_split': 250}",0.1788976295506192,0.17295163250938442,0.16586253690733702,0.17257059965578023,0.005328370581543142,61
0.07706665992736816,0.0022348321992143824,0.00966660181681315,0.0013231706942999745,4,250,500,"{'max_depth': 4, 'min_samples_leaf': 250, 'min_samples_split': 500}",0.1788976295506192,0.17295163250938442,0.16586253690733702,0.17257059965578023,0.005328370581543142,61
0.07148996988932292,0.0026819886882382504,0.008584976196289062,0.00040385099979868045,4,500,50,"{'max_depth': 4, 'min_samples_leaf': 500, 'min_samples_split': 50}",0.17482699184878553,0.1688536902512853,0.1570056760821764,0.16689545272741577,0.007406116596580423,77
0.09933797518412273,0.026976895419850763,0.013548056284586588,0.003542985441980341,4,500,100,"{'max_depth': 4, 'min_samples_leaf': 500, 'min_samples_split': 100}",0.17482699184878553,0.1688536902512853,0.1570056760821764,0.16689545272741577,0.007406116596580423,77
